index,AGEB,MZA,P_TOTAL,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT,P_0A5
3176,7875,18,85.0,12.0,10.34,2.1,34.0,0.7,3.15,17.0,35.0,9.0
3177,7875,19,97.0,10.0,10.84,2.26,32.0,0.7,3.03,22.0,25.0,11.0
3178,7875,20,48.0,5.0,10.49,1.6,18.0,0.62,3.2,12.0,11.0,11.0
3179,7875,21,95.0,5.0,10.76,1.94,32.0,0.8,3.39,15.0,35.0,8.0
3180,7875,22,2.0,5.0,10.76,1.94,1.0,0.8,3.39,15.0,35.0,8.0
3181,7875,23,73.0,6.0,11.63,1.66,36.0,0.61,2.23,13.0,18.0,8.0
3182,7875,24,71.0,12.0,11.4,2.13,25.0,0.58,3.23,15.0,20.0,8.0
3183,7875,25,18.0,3.0,10.43,1.33,10.0,0.9,4.5,3.0,12.0,0.0
3184,7875,27,70.0,4.0,10.43,2.25,25.0,0.77,2.92,11.0,28.0,12.0
3185,7875,28,73.0,8.0,11.05,2.68,31.0,0.74,3.48,15.0,21.0,6.0
3186,7875,29,56.0,8.0,11.05,1.57,26.0,0.81,2.95,9.0,14.0,7.0
3188,788A,1,36.0,0.0,7.79,2.55,14.0,0.95,2.77,4.0,21.0,7.0
3189,788A,2,10.0,0.0,13.14,1.25,3.0,0.63,3.33,3.0,3.0,4.0
3190,788A,3,75.0,7.0,11.46,1.31,34.0,0.59,2.88,20.0,26.0,4.0
3191,788A,4,81.0,8.0,10.72,1.6,24.0,0.74,3.68,15.0,16.0,8.0
3192,788A,5,65.0,11.0,9.55,2.68,26.0,0.71,3.1,14.0,19.0,8.0
3193,788A,6,20.0,3.0,9.14,1.88,8.0,1.0,2.86,14.0,3.0,0.0
3194,788A,7,46.0,4.0,10.53,1.81,19.0,0.78,2.88,6.0,8.0,6.0
3195,788A,8,68.0,10.0,11.07,2.21,23.0,0.64,3.24,17.0,28.0,3.0
3196,788A,9,42.0,10.0,9.57,1.78,16.0,1.02,3.82,5.0,15.0,6.0
3197,788A,10,33.0,6.0,9.93,2.07,14.0,0.63,2.75,8.0,11.0,0.0
3198,788A,11,21.0,0.0,10.47,2.0,5.0,1.31,5.25,3.0,12.0,0.0
3199,788A,12,76.0,5.0,11.54,1.96,26.0,0.74,3.33,18.0,17.0,0.0
3200,788A,13,96.0,6.0,11.19,1.79,37.0,0.86,3.2,16.0,41.0,12.0
3201,788A,14,92.0,5.0,11.75,2.13,30.0,0.71,3.29,19.0,24.0,12.0
3202,788A,15,67.0,6.0,11.78,2.04,22.0,0.68,3.53,13.0,25.0,12.0
3203,788A,16,100.0,8.0,11.99,1.53,31.0,0.66,3.57,25.0,19.0,8.0
3204,788A,17,148.0,5.0,11.12,1.63,54.0,0.86,3.36,24.0,42.0,16.0
3205,788A,18,55.0,4.0,10.4,2.7,15.0,0.79,3.67,9.0,8.0,10.0
3206,788A,19,42.0,8.0,11.03,2.71,16.0,0.74,3.0,4.0,5.0,6.0
3207,788A,20,70.0,8.0,11.31,2.0,21.0,0.76,3.5,14.0,21.0,6.0
3208,788A,21,2.0,8.0,11.31,2.0,1.0,0.76,3.5,14.0,21.0,6.0
3209,788A,22,79.0,14.0,11.1,2.16,31.0,0.65,2.72,17.0,16.0,6.0
3210,788A,23,91.0,6.0,9.99,2.0,21.0,0.78,3.32,9.0,32.0,6.0
3211,788A,24,44.0,6.0,11.1,1.38,16.0,0.79,3.14,6.0,8.0,6.0
3212,788A,25,4.0,6.0,11.1,1.38,1.0,0.79,3.14,6.0,8.0,6.0
3213,788A,26,20.0,0.0,10.5,0.91,5.0,1.05,4.0,3.0,4.0,6.0
3214,788A,27,28.0,3.0,9.26,2.67,8.0,0.88,3.5,4.0,4.0,6.0
3215,788A,28,41.0,4.0,10.7,1.77,14.0,0.78,3.17,5.0,12.0,6.0
3216,788A,29,49.0,4.0,8.71,2.5,16.0,0.83,3.27,4.0,16.0,6.0
3218,7894,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219,7894,2,56.0,0.0,9.72,2.38,13.0,1.06,4.31,4.0,16.0,7.0
3220,7894,3,98.0,6.0,8.86,2.14,34.0,1.13,3.5,8.0,31.0,8.0
3221,7894,4,65.0,7.0,9.91,1.55,22.0,0.84,2.95,9.0,13.0,9.0
3222,7894,5,60.0,7.0,7.58,4.21,19.0,0.85,3.17,8.0,21.0,8.0
3223,7894,6,31.0,3.0,8.77,3.46,8.0,1.07,3.88,8.0,10.0,4.0
3224,7894,7,82.0,7.0,9.13,2.5,22.0,0.96,3.73,9.0,22.0,7.0
3225,7894,8,24.0,7.0,12.14,1.09,11.0,0.67,3.0,5.0,9.0,3.0
3226,7894,9,35.0,5.0,8.48,3.2,15.0,0.76,3.18,8.0,15.0,0.0
3227,7894,10,50.0,3.0,11.58,1.42,20.0,0.75,3.33,10.0,10.0,3.0
3228,7894,11,47.0,3.0,9.45,2.59,14.0,1.04,3.36,10.0,11.0,7.0
3229,7894,12,52.0,3.0,8.9,1.63,22.0,0.9,3.25,4.0,8.0,7.0
3230,7894,13,25.0,3.0,7.9,2.0,9.0,1.04,3.57,4.0,6.0,3.0
3231,7894,14,69.0,5.0,8.69,1.96,25.0,0.87,2.88,10.0,18.0,8.0
3232,7894,15,27.0,5.0,9.29,2.18,10.0,0.71,2.7,4.0,13.0,0.0
3233,7894,16,58.0,4.0,10.51,1.72,15.0,0.98,3.87,11.0,19.0,4.0
3234,7894,17,32.0,4.0,9.76,2.5,11.0,0.89,3.2,6.0,6.0,4.0
3235,7894,18,46.0,6.0,8.74,2.4,17.0,0.87,3.54,6.0,15.0,4.0
3236,7894,19,39.0,6.0,8.58,2.69,10.0,1.63,4.88,4.0,5.0,8.0
3237,7894,20,82.0,8.0,7.75,2.47,26.0,1.0,3.9,10.0,30.0,8.0
3238,7894,21,32.0,8.0,9.6,1.92,9.0,0.8,3.56,3.0,4.0,7.0
3239,7894,22,62.0,4.0,9.79,2.08,20.0,0.81,3.26,12.0,13.0,10.0
3240,7894,25,18.0,4.0,12.55,2.75,11.0,0.69,3.0,12.0,3.0,10.0
3241,7894,26,25.0,5.0,7.0,4.75,10.0,0.66,2.78,12.0,7.0,10.0
3242,7894,27,26.0,3.0,7.85,1.75,10.0,1.37,2.89,12.0,10.0,4.0
3243,7894,28,24.0,3.0,7.58,1.82,5.0,1.33,4.8,12.0,5.0,4.0
3244,7894,29,38.0,3.0,10.95,2.5,12.0,0.9,3.8,8.0,13.0,4.0
3245,7894,30,26.0,3.0,8.1,1.89,10.0,0.68,3.25,8.0,3.0,4.0
3246,7894,31,20.0,3.0,7.71,1.67,8.0,0.59,2.5,8.0,6.0,0.0
3247,7894,32,63.0,3.0,10.04,1.88,20.0,0.82,3.71,13.0,22.0,0.0
3248,7894,33,103.0,5.0,10.7,1.73,32.0,0.85,3.81,20.0,40.0,9.0
3249,7894,34,58.0,0.0,12.25,1.68,21.0,0.75,3.67,12.0,11.0,9.0
3250,7894,35,55.0,0.0,9.72,2.84,14.0,0.98,4.58,6.0,13.0,9.0
3251,7894,36,24.0,5.0,7.16,4.44,7.0,0.83,4.0,6.0,6.0,9.0
3252,7894,37,39.0,5.0,9.5,1.92,11.0,0.83,3.55,4.0,11.0,6.0
3253,7894,38,17.0,0.0,8.78,1.83,9.0,1.31,3.4,3.0,4.0,3.0
3255,7907,1,34.0,0.0,9.42,4.56,13.0,0.87,2.83,3.0,12.0,5.0
3256,7907,2,65.0,3.0,8.28,2.19,19.0,0.9,4.06,7.0,26.0,8.0
3257,7907,3,70.0,3.0,7.74,2.5,18.0,1.18,4.19,6.0,24.0,9.0
3258,7907,4,47.0,0.0,9.57,2.1,17.0,0.8,3.13,6.0,12.0,3.0
3259,7907,5,35.0,6.0,9.46,2.0,11.0,1.03,3.5,6.0,13.0,0.0
3260,7907,6,34.0,6.0,9.57,2.47,12.0,0.81,3.4,6.0,10.0,0.0
3261,7907,7,41.0,3.0,7.04,3.79,13.0,0.97,3.8,6.0,16.0,3.0
3262,7907,8,102.0,3.0,9.53,1.76,30.0,0.89,3.92,12.0,40.0,8.0
3263,7907,9,73.0,3.0,8.6,2.18,19.0,1.06,4.29,5.0,17.0,11.0
3264,7907,10,78.0,3.0,8.91,2.36,19.0,0.98,4.11,7.0,25.0,11.0
3265,7907,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,7907,12,40.0,0.0,10.22,2.08,9.0,1.08,4.44,5.0,19.0,4.0
3267,7907,13,39.0,0.0,8.9,2.5,18.0,0.81,3.0,4.0,9.0,7.0
3268,7907,14,20.0,0.0,7.25,2.29,9.0,1.05,3.33,3.0,3.0,7.0
3269,7907,15,21.0,3.0,8.47,2.25,9.0,0.66,3.0,3.0,5.0,0.0
3270,7907,16,13.0,0.0,14.18,0.5,23.0,0.81,3.25,4.0,5.0,0.0
3271,7907,17,66.0,0.0,8.93,1.58,18.0,1.19,4.2,4.0,9.0,7.0
3272,7907,18,54.0,5.0,9.0,2.86,14.0,0.77,3.6,4.0,20.0,0.0
3273,7907,19,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3274,7907,20,78.0,3.0,12.67,1.93,23.0,0.77,3.9,14.0,10.0,8.0
3275,7907,21,24.0,4.0,9.35,2.45,10.0,0.77,3.0,14.0,8.0,4.0
3276,7907,22,21.0,4.0,6.67,1.63,7.0,0.91,3.5,14.0,10.0,4.0
3277,7907,23,36.0,4.0,12.48,2.0,10.0,0.73,4.0,6.0,13.0,4.0
3278,7907,24,28.0,3.0,11.83,2.07,10.0,0.74,3.11,5.0,6.0,0.0
3279,7907,25,47.0,3.0,9.52,2.07,12.0,1.02,3.92,3.0,10.0,7.0
3280,7907,26,45.0,9.0,10.19,2.05,17.0,0.67,3.21,7.0,15.0,10.0
3281,7907,27,20.0,0.0,8.92,3.0,6.0,1.33,4.0,7.0,15.0,10.0
3282,7907,28,54.0,0.0,10.31,2.05,13.0,1.04,4.15,9.0,12.0,11.0
3283,7907,29,21.0,0.0,9.4,2.0,8.0,0.84,3.5,9.0,9.0,4.0
3284,7907,30,23.0,3.0,6.88,2.78,6.0,1.64,3.83,9.0,7.0,4.0
3285,7907,31,47.0,0.0,12.93,1.24,24.0,0.78,3.36,11.0,12.0,11.0
3287,7911,1,27.0,4.0,10.42,2.07,11.0,0.55,2.7,3.0,6.0,4.0
3288,7911,2,29.0,4.0,11.17,2.31,11.0,0.76,2.9,7.0,7.0,0.0
3289,7911,3,30.0,7.0,8.46,3.27,12.0,0.83,3.33,3.0,9.0,0.0
3290,7911,4,51.0,5.0,10.36,1.5,15.0,0.89,3.64,4.0,13.0,0.0
3291,7911,5,60.0,10.0,10.83,1.79,21.0,0.73,3.16,12.0,12.0,3.0
3292,7911,6,57.0,10.0,9.04,2.33,24.0,0.79,3.0,12.0,18.0,3.0
3293,7911,7,77.0,10.0,10.66,1.94,29.0,0.68,2.85,17.0,15.0,9.0
3294,7911,8,31.0,5.0,9.67,3.18,13.0,0.74,2.82,3.0,6.0,4.0
3295,7911,9,56.0,3.0,10.29,1.79,16.0,0.82,3.73,7.0,10.0,0.0
3296,7911,10,34.0,6.0,11.07,2.33,15.0,0.67,2.83,7.0,10.0,0.0
3297,7911,11,41.0,8.0,9.61,2.8,14.0,0.75,3.42,6.0,11.0,0.0
3298,7911,12,35.0,8.0,9.13,1.64,12.0,0.76,3.2,4.0,9.0,0.0
3299,7911,13,174.0,21.0,10.18,2.15,69.0,0.81,3.11,25.0,60.0,21.0
3300,7911,14,41.0,10.0,9.29,1.95,17.0,0.6,2.56,8.0,11.0,7.0
3301,7911,15,65.0,4.0,8.8,2.0,24.0,1.12,3.25,5.0,38.0,7.0
3302,7911,16,59.0,6.0,10.15,1.92,19.0,0.86,3.69,9.0,18.0,3.0
3303,7911,17,51.0,5.0,10.81,2.11,16.0,0.93,3.64,10.0,7.0,6.0
3304,7911,18,124.0,20.0,10.94,2.63,37.0,0.79,3.35,22.0,41.0,11.0
3305,7911,19,69.0,10.0,8.87,2.44,19.0,0.84,4.06,5.0,21.0,8.0
3306,7911,20,28.0,7.0,6.04,3.08,11.0,0.56,2.55,4.0,10.0,5.0
3307,7911,21,35.0,5.0,8.0,3.14,11.0,0.9,4.38,3.0,9.0,5.0
3308,7911,22,43.0,7.0,8.23,2.24,12.0,0.75,4.0,6.0,14.0,5.0
3309,7911,23,14.0,3.0,10.54,1.43,4.0,0.67,3.5,6.0,6.0,0.0
3310,7911,24,28.0,5.0,10.26,3.2,7.0,0.72,4.0,4.0,6.0,0.0
3311,7911,25,36.0,3.0,11.0,1.88,16.0,0.68,2.57,6.0,8.0,0.0
3312,7911,26,31.0,3.0,9.18,1.07,13.0,0.76,3.44,5.0,4.0,0.0
3313,7911,27,61.0,9.0,10.22,2.22,21.0,0.73,3.05,8.0,17.0,3.0
3314,7911,28,30.0,9.0,8.8,3.8,16.0,0.67,2.5,5.0,11.0,3.0
3315,7911,29,72.0,20.0,12.78,2.38,34.0,0.42,2.32,20.0,30.0,0.0
3316,7911,30,29.0,5.0,10.27,2.77,10.0,0.67,2.9,8.0,7.0,0.0
3317,7911,31,50.0,5.0,7.91,2.25,12.0,0.93,4.17,5.0,13.0,3.0
3318,7911,32,36.0,4.0,8.23,2.64,15.0,0.68,2.57,5.0,15.0,3.0
3319,7911,33,23.0,5.0,6.33,3.44,4.0,1.21,5.75,5.0,5.0,3.0
3320,7911,34,18.0,6.0,7.6,3.75,7.0,0.46,2.57,4.0,8.0,0.0
3321,7911,35,54.0,12.0,9.1,2.22,17.0,0.71,3.38,8.0,12.0,0.0
3322,7911,36,70.0,7.0,9.68,2.2,22.0,1.04,3.33,6.0,26.0,4.0
3323,7911,37,67.0,8.0,10.54,1.96,22.0,0.82,3.53,9.0,17.0,3.0
3324,7911,38,40.0,4.0,11.14,2.94,16.0,0.61,2.67,8.0,5.0,0.0
3325,7911,39,82.0,19.0,12.08,2.0,32.0,0.51,2.73,22.0,23.0,3.0
3326,7911,40,61.0,10.0,11.04,2.46,18.0,0.64,3.59,10.0,23.0,7.0
3327,7911,41,45.0,15.0,9.45,2.84,17.0,0.65,3.0,7.0,21.0,3.0
3328,7911,43,14.0,15.0,8.83,2.2,6.0,0.93,3.5,3.0,7.0,0.0
3329,7911,44,10.0,15.0,8.29,2.67,4.0,0.59,2.5,3.0,3.0,0.0
3330,7911,45,44.0,8.0,8.22,1.77,13.0,0.73,3.38,4.0,13.0,0.0
3331,7911,46,44.0,10.0,11.54,2.63,17.0,0.68,2.93,8.0,17.0,3.0
3333,7926,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,7926,2,114.0,0.0,10.08,2.15,29.0,0.97,4.07,17.0,29.0,8.0
3335,7926,3,144.0,13.0,9.22,2.74,38.0,0.85,3.92,19.0,52.0,13.0
3336,7926,4,39.0,7.0,9.69,2.31,9.0,0.98,4.33,4.0,13.0,8.0
3337,7926,5,229.0,20.0,9.85,2.1,56.0,0.92,4.09,31.0,53.0,24.0
3338,7926,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,7926,7,150.0,6.0,8.78,2.1,43.0,0.99,3.66,24.0,52.0,10.0
3340,7926,8,102.0,5.0,8.7,2.29,28.0,0.96,3.81,15.0,24.0,11.0
3341,7926,9,39.0,5.0,10.66,2.59,13.0,0.85,3.55,8.0,12.0,11.0
3342,7926,10,98.0,7.0,9.38,2.66,28.0,0.91,3.77,10.0,29.0,10.0
3343,7926,11,92.0,6.0,10.63,2.12,28.0,0.77,3.54,19.0,31.0,10.0
3344,7926,12,19.0,5.0,7.87,2.13,7.0,0.59,3.17,19.0,9.0,4.0
3345,7926,13,141.0,9.0,9.86,2.72,43.0,0.83,3.62,17.0,34.0,12.0
3346,7926,14,60.0,7.0,9.66,1.87,22.0,0.66,3.17,11.0,18.0,10.0
3347,7926,15,138.0,6.0,10.82,1.9,41.0,0.86,3.63,25.0,33.0,13.0
3348,7926,16,85.0,5.0,11.31,2.39,30.0,0.86,3.54,18.0,31.0,12.0
3349,7926,17,149.0,8.0,8.57,2.32,45.0,0.91,3.47,19.0,35.0,10.0
3350,7926,18,39.0,3.0,8.72,3.47,13.0,0.76,3.0,6.0,8.0,4.0
3351,7926,19,37.0,3.0,9.08,3.5,12.0,0.79,3.36,7.0,15.0,7.0
3352,7926,20,120.0,13.0,9.22,2.53,41.0,0.74,3.33,16.0,44.0,10.0
3353,7926,21,88.0,6.0,10.94,2.09,27.0,0.78,3.52,20.0,30.0,8.0
3354,7926,22,98.0,3.0,10.72,1.63,28.0,0.99,3.63,22.0,18.0,9.0
3355,7926,23,142.0,9.0,11.22,1.73,45.0,0.82,3.46,24.0,37.0,6.0
3356,7926,24,98.0,6.0,10.57,2.03,26.0,0.92,3.77,19.0,29.0,8.0
3357,7926,25,30.0,3.0,10.46,1.77,13.0,0.59,2.73,8.0,10.0,3.0
3358,7926,26,176.0,14.0,10.2,2.23,52.0,0.72,3.67,33.0,47.0,11.0
3359,7926,27,77.0,6.0,9.66,2.63,25.0,0.78,3.5,13.0,21.0,9.0
3360,7926,29,214.0,7.0,10.5,1.82,66.0,0.78,3.35,43.0,54.0,20.0
3361,7926,30,144.0,11.0,10.3,2.13,45.0,0.8,3.43,26.0,50.0,7.0
3362,7926,31,105.0,7.0,9.28,1.95,32.0,0.81,3.62,17.0,22.0,13.0
3363,7926,32,70.0,4.0,12.61,1.33,36.0,0.54,2.8,23.0,26.0,7.0
3364,7926,33,70.0,9.0,9.96,1.93,17.0,0.78,4.12,10.0,19.0,6.0
3365,7926,34,131.0,11.0,11.27,2.33,42.0,0.71,3.64,25.0,32.0,10.0
3366,7926,35,110.0,20.0,11.35,2.12,40.0,0.57,2.97,26.0,40.0,10.0
3367,7926,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,7930,1,332.0,31.0,9.58,2.33,107.0,0.89,3.57,43.0,107.0,21.0
3370,7930,2,72.0,4.0,10.55,1.94,25.0,1.01,3.43,10.0,18.0,8.0
3371,7930,3,84.0,8.0,8.48,2.58,35.0,0.92,3.0,9.0,40.0,6.0
3372,7930,4,161.0,14.0,9.17,2.42,60.0,0.82,3.22,21.0,68.0,11.0
3373,7930,5,203.0,26.0,9.13,2.75,69.0,0.84,3.38,30.0,66.0,17.0
3374,7930,6,210.0,13.0,9.91,2.09,71.0,0.89,3.41,27.0,77.0,15.0
3375,7930,7,209.0,20.0,9.68,2.39,78.0,0.89,3.54,34.0,70.0,21.0
3376,7930,8,202.0,11.0,9.94,2.09,72.0,0.77,3.61,25.0,60.0,19.0
3377,7930,9,169.0,12.0,10.03,2.2,57.0,0.82,3.45,28.0,53.0,13.0
3378,7930,10,111.0,6.0,9.95,2.62,38.0,0.94,3.26,16.0,35.0,20.0
3379,7930,11,53.0,0.0,10.29,1.68,22.0,0.65,2.79,12.0,15.0,20.0
3380,7930,12,93.0,6.0,8.27,2.51,33.0,0.78,3.21,15.0,54.0,6.0
3381,7930,13,57.0,4.0,8.73,2.58,19.0,0.85,3.56,9.0,20.0,6.0
3382,7930,14,78.0,6.0,9.66,1.85,37.0,1.01,3.55,12.0,22.0,10.0
3383,7930,15,171.0,22.0,9.62,2.79,62.0,0.74,3.05,24.0,71.0,21.0
3384,7930,16,263.0,19.0,9.95,2.62,78.0,0.78,3.42,41.0,82.0,15.0
3385,7930,17,102.0,7.0,9.53,2.56,30.0,1.05,3.78,13.0,33.0,10.0
3386,7930,18,103.0,6.0,8.88,2.71,35.0,1.03,3.81,11.0,42.0,10.0
3387,7930,19,89.0,9.0,10.26,2.33,31.0,0.86,4.05,13.0,36.0,11.0
3388,7930,20,51.0,3.0,12.12,2.0,20.0,0.8,3.19,13.0,16.0,0.0
3389,7930,21,45.0,0.0,9.03,1.63,11.0,1.05,4.5,7.0,6.0,7.0
3390,7930,22,38.0,3.0,7.64,2.08,16.0,0.88,3.18,4.0,13.0,8.0
3391,7930,23,38.0,3.0,9.97,2.27,12.0,0.73,3.18,6.0,11.0,8.0
3392,7930,24,34.0,3.0,9.48,2.53,8.0,0.92,4.25,4.0,17.0,8.0
3393,7930,25,27.0,3.0,12.0,2.7,10.0,0.63,3.0,6.0,11.0,4.0
3394,7930,26,32.0,3.0,8.95,2.62,12.0,0.97,4.0,4.0,13.0,8.0
3395,7930,27,107.0,4.0,10.21,1.83,34.0,0.84,3.71,14.0,38.0,6.0
3396,7930,28,155.0,9.0,8.82,2.52,49.0,1.28,3.3,14.0,51.0,16.0
3397,7930,29,44.0,7.0,9.61,2.75,16.0,0.86,3.38,5.0,15.0,16.0
3398,7930,30,54.0,4.0,9.05,2.09,16.0,0.98,3.86,7.0,16.0,6.0
3399,7930,31,23.0,5.0,10.0,2.22,9.0,0.51,2.56,6.0,9.0,0.0
3400,7930,32,51.0,4.0,9.48,2.28,20.0,0.77,3.4,10.0,12.0,0.0
3401,7930,33,50.0,3.0,9.08,2.63,21.0,0.63,2.63,7.0,16.0,3.0
3402,7930,34,77.0,5.0,7.97,2.31,21.0,1.22,4.28,6.0,29.0,12.0
3403,7930,35,21.0,5.0,8.29,3.6,13.0,1.0,2.63,6.0,6.0,3.0
3404,7930,36,67.0,9.0,10.0,2.52,28.0,0.7,3.37,12.0,26.0,7.0
3405,7930,37,83.0,10.0,9.37,1.9,27.0,0.8,3.61,14.0,32.0,8.0
3406,7930,38,51.0,3.0,8.7,2.0,22.0,0.89,3.19,3.0,16.0,6.0
3407,7930,39,66.0,3.0,10.67,2.36,21.0,0.96,3.47,9.0,15.0,11.0
3408,7930,40,36.0,4.0,10.94,1.85,12.0,0.54,3.27,8.0,12.0,11.0
3409,7930,41,53.0,4.0,9.58,2.1,17.0,0.86,3.33,6.0,14.0,10.0
3410,7930,42,54.0,6.0,8.63,2.78,18.0,0.7,3.38,4.0,21.0,7.0
3411,7930,43,107.0,9.0,8.26,2.81,35.0,1.11,3.47,11.0,43.0,7.0
3412,7930,44,67.0,9.0,8.27,2.15,15.0,1.18,4.47,7.0,16.0,7.0
3414,7945,1,56.0,7.0,9.93,2.0,22.0,0.74,3.73,8.0,10.0,8.0
3415,7945,2,51.0,4.0,8.34,2.41,22.0,0.81,3.4,7.0,28.0,8.0
3416,7945,3,55.0,3.0,8.09,3.19,15.0,0.89,3.93,5.0,19.0,3.0
3417,7945,4,45.0,3.0,10.97,1.42,13.0,0.88,3.46,9.0,10.0,6.0
3418,7945,5,34.0,3.0,9.91,2.09,13.0,0.76,2.82,3.0,9.0,7.0
3419,7945,6,68.0,8.0,8.98,2.26,21.0,0.76,3.25,10.0,18.0,5.0
3420,7945,7,72.0,5.0,10.56,1.36,21.0,0.83,3.43,14.0,30.0,3.0
3421,7945,8,63.0,5.0,8.58,2.2,19.0,0.81,3.32,6.0,26.0,3.0
3422,7945,9,71.0,5.0,8.36,2.96,17.0,1.01,4.25,5.0,31.0,11.0
3423,7945,10,56.0,5.0,8.56,1.47,15.0,1.1,3.73,4.0,22.0,7.0
3424,7945,11,66.0,5.0,9.91,1.87,19.0,1.05,3.71,5.0,18.0,9.0
3425,7945,12,41.0,5.0,10.29,2.14,15.0,0.91,3.73,5.0,16.0,6.0
3426,7945,13,5.0,5.0,10.29,2.14,8.0,0.91,3.73,5.0,16.0,6.0
3427,7945,14,62.0,0.0,11.79,1.62,19.0,0.84,3.69,12.0,10.0,6.0
3428,7945,15,37.0,0.0,10.32,2.24,12.0,0.77,3.36,7.0,17.0,3.0
3429,7945,16,52.0,0.0,8.91,2.08,16.0,0.79,3.25,9.0,18.0,0.0
3430,7945,17,52.0,3.0,9.86,1.71,15.0,0.73,3.5,6.0,10.0,5.0
3431,7945,18,49.0,3.0,9.85,2.21,14.0,0.78,3.64,6.0,13.0,5.0
3432,7945,19,37.0,7.0,7.44,3.42,17.0,0.59,2.47,6.0,20.0,5.0
3433,7945,20,64.0,7.0,8.1,2.42,20.0,0.89,3.37,6.0,18.0,9.0
3434,7945,21,44.0,7.0,9.86,2.31,14.0,0.8,3.38,6.0,13.0,8.0
3435,7945,22,18.0,0.0,12.17,1.14,32.0,0.75,3.0,4.0,11.0,3.0
3436,7945,23,50.0,0.0,9.31,1.86,16.0,0.92,3.36,5.0,19.0,7.0
3437,7945,24,63.0,4.0,8.36,2.3,18.0,1.11,3.71,4.0,22.0,7.0
3438,7945,25,21.0,4.0,6.76,2.33,10.0,0.75,2.63,4.0,8.0,4.0
3439,7945,26,46.0,0.0,7.68,2.0,20.0,1.16,3.91,4.0,12.0,3.0
3440,7945,27,60.0,5.0,8.84,2.59,21.0,1.07,3.33,5.0,23.0,7.0
3441,7945,28,59.0,5.0,8.49,2.17,14.0,1.06,4.31,6.0,15.0,9.0
3442,7945,29,47.0,5.0,9.24,1.82,14.0,1.15,3.92,4.0,17.0,9.0
3443,7945,30,56.0,0.0,8.57,2.05,19.0,0.98,3.53,5.0,13.0,7.0
3444,7945,31,66.0,4.0,8.78,1.72,16.0,0.94,4.13,7.0,25.0,11.0
3445,7945,32,37.0,0.0,9.07,1.64,9.0,1.06,4.11,7.0,12.0,8.0
3446,7945,33,53.0,5.0,7.92,2.2,14.0,1.13,4.08,3.0,18.0,8.0
3447,7945,34,42.0,5.0,8.07,3.54,12.0,1.11,3.82,4.0,12.0,7.0
3448,7945,35,37.0,5.0,9.15,2.57,10.0,0.93,4.11,3.0,19.0,7.0
3449,7945,36,35.0,3.0,8.97,2.08,15.0,0.76,2.92,6.0,16.0,7.0
3450,7945,37,50.0,3.0,8.75,2.14,12.0,1.0,4.27,6.0,22.0,7.0
3451,7945,38,70.0,6.0,8.5,2.85,17.0,1.11,4.12,8.0,29.0,10.0
3452,7945,39,4.0,6.0,8.5,2.85,2.0,1.11,4.12,8.0,29.0,10.0
3453,7945,40,35.0,6.0,8.83,2.5,8.0,0.97,4.38,3.0,14.0,3.0
3454,7945,41,58.0,6.0,8.88,2.79,14.0,0.82,4.14,8.0,25.0,11.0
3455,7945,42,10.0,0.0,9.88,1.25,9.0,1.11,3.33,8.0,4.0,7.0
3456,7945,43,63.0,0.0,10.98,1.77,23.0,0.84,3.0,16.0,23.0,8.0
3457,7945,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3459,795A,1,121.0,4.0,11.23,2.51,40.0,0.88,3.46,20.0,38.0,15.0
3460,795A,2,31.0,0.0,13.44,1.36,10.0,0.65,3.44,9.0,12.0,7.0
3461,795A,3,51.0,6.0,9.77,1.9,15.0,0.77,3.64,7.0,21.0,7.0
3462,795A,4,22.0,6.0,13.0,1.5,8.0,0.56,3.14,7.0,10.0,0.0
3463,795A,5,61.0,6.0,11.59,1.58,20.0,0.66,3.21,9.0,19.0,12.0
3464,795A,6,76.0,4.0,11.53,1.64,29.0,0.61,3.3,20.0,28.0,12.0
3465,795A,7,104.0,5.0,11.49,1.74,33.0,0.83,3.71,20.0,35.0,8.0
3466,795A,8,38.0,5.0,13.68,1.25,12.0,0.57,3.17,8.0,16.0,3.0
3467,795A,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3468,795A,10,47.0,4.0,9.97,1.83,13.0,0.85,4.0,7.0,12.0,0.0
3469,795A,11,29.0,4.0,12.08,1.93,9.0,0.67,3.22,5.0,9.0,0.0
3470,795A,12,37.0,4.0,11.78,1.63,11.0,0.69,3.7,10.0,8.0,0.0
3471,795A,13,116.0,4.0,12.18,1.6,49.0,0.63,2.9,27.0,43.0,4.0
3472,795A,14,115.0,10.0,11.79,2.11,34.0,0.7,3.71,19.0,37.0,4.0
